1295203466
959814935
290638154
281796108
368677368
388491656
391732065
445066279
422663827
449945214
478617061
544007664
546473125
675304115
687678494
685412055
714464092
941499495
950424861
1020339980
1035199750
1033651496
1050712293
1088457824
1253061559
1257834464
1259009536
1272481498
1310847514
522826277
469863705
523540409
375603883
552602056
526684279
605433778
653517540
704514651
751816884
873198123
909904332
973801089
1189164995
300704847
302584613
284882215
284035177
295646461
333903271
324684580
324613447
327630330
389801252
399701910
399788078
412223222
421168738
421477397
417993697
447188370
439424555
454176457
467192391
470231113
477537958
477618130
477620120
497799835
488264551
543319804
544269103
585027354
605841731
667043176
682658836
691285264
694449312
701184049
749133301
771825569
795331898
823766827
826568906
842842640
842849113
866180950
909319292
905852173
919006664
926036361
948064297
989490756
967351793
1041596399
1057732816
1085319084
1131203560
1182481622
